Claim Date,Employee Name,Employee ID,Designation,Project Name,Email address,Total Persons,Allowable Amount,Total Bill Amount,List of Persons (as JSON),Bill,Seating Location
30-08-2024,Sebastian Mitchell,2061,Integration Lead,,Sebastian.Mitchell@xyz.com,2,800,834.0,"[{""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2069"", ""name"": ""Layne Duncan""}]","[{""Bill_Date"": ""13-12-2024"", ""Bill_No"": ""#193043896212666"", ""Total_Price"": 834}]","Bhive, Bangalore"
30-08-2024,Sebastian Mitchell,2061,Integration Lead,,Sebastian.Mitchell@xyz.com,2,800,834.0,"[{""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2069"", ""name"": ""Layne Duncan""}]","[{""Bill_Date"": ""13-12-2024"", ""Bill_No"": ""#193043896212666"", ""Total_Price"": 834}]","Bhive, Bangalore"
30-12-2024 00:00,Abel Lopez,1959,People Partner,HR,Abel.Lopez@xyz.com,3,1200,1176.0,"[{""employee_code"": ""1958"", ""name"": ""Sadie Harrison""}, {""employee_code"": ""1991"", ""name"": ""Brayden Martinez""}, {""employee_code"": ""2067"", ""name"": ""Ariana Martinez""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": 193651926240242, ""Total_Price"": 1176}]","Workafella, Chennai"
30-12-2024 00:00,Abel Lopez,1959,People Partner,HR,Abel.Lopez@xyz.com,3,1200,1176.0,"[{""employee_code"": ""1958"", ""name"": ""Sadie Harrison""}, {""employee_code"": ""1991"", ""name"": ""Brayden Martinez""}, {""employee_code"": ""2067"", ""name"": ""Ariana Martinez""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": 193651926240242, ""Total_Price"": 1176}]","Workafella, Chennai"
13-12-2024,Vivian Mitchell,2053,Data Engineer,Tripadvisor,Vivian.Mitchell@xyz.com,1,400,415.0,"[{""employee_code"": ""2053"", ""name"": ""Vivian Mitchell""}]","[{""Bill_Date"": ""13/12/2024"", ""Bill_No"": 35, ""Total_Price"": 415}]",Chennai
13-12-2024,Vivian Mitchell,2053,Data Engineer,Tripadvisor,Vivian.Mitchell@xyz.com,1,400,415.0,"[{""employee_code"": ""2053"", ""name"": ""Vivian Mitchell""}]","[{""Bill_Date"": ""13/12/2024"", ""Bill_No"": 35, ""Total_Price"": 415}]",Chennai
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,1021.0,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2085"", ""name"": ""Dylan Hayes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": ""2117201224024410000"", ""Total_Price"": 1021}]",
20-12-2024,Miles Lynch,2095,Associate,Training,Miles.Lynch@xyz.com,1,400,390.0,"[{""employee_code"": ""2095"", ""name"": ""Miles Lynch""}]","[{""Bill_Date"": ""27/12/2024"", ""Bill_No"": 194254806304247, ""Total_Price"": 390}]","Workafella, Chennai"
30-12-2024 00:00,Abel Lopez,1959,People Partner,HR,Abel.Lopez@xyz.com,3,1200,600.0,"[{""employee_code"": ""1958"", ""name"": ""Sadie Harrison""}, {""employee_code"": ""2078"", ""name"": ""Felicity Taylor""}, {""employee_code"": ""1958"", ""name"": ""Sadie Harrison""}]","[{""Bill_Date"": ""2024-12-27 00:00:00"", ""Bill_No"": 194258256851921, ""Total_Price"": 600}]","Workafella, Chennai"
30-12-2024 00:00,Abel Lopez,1959,People Partner,HR,Abel.Lopez@xyz.com,3,1200,600.0,"[{""employee_code"": ""1958"", ""name"": ""Sadie Harrison""}, {""employee_code"": ""2078"", ""name"": ""Felicity Taylor""}, {""employee_code"": ""1958"", ""name"": ""Sadie Harrison""}]","[{""Bill_Date"": ""2024-12-27 00:00:00"", ""Bill_No"": 194258256851921, ""Total_Price"": 600}]","Workafella, Chennai"
20-12-2024,Jonah Hughes,2089,Data Scientist,o9,Jonah.Hughes@xyz.com,0,0,235.0,"[{""employee_code"": ""2089"", ""name"": ""Jonah Hughes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": 193651036099166, ""Total_Price"": 235}]","Workafella, Chennai"
20-12-2024,Jonah Hughes,2089,Data Scientist,o9,Jonah.Hughes@xyz.com,0,0,235.0,"[{""employee_code"": ""2089"", ""name"": ""Jonah Hughes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": 193651036099166, ""Total_Price"": 235}]","Workafella, Chennai"
20-12-2024,Jonah Hughes,2089,Data Scientist,o9,Jonah.Hughes@xyz.com,0,0,235.0,"[{""employee_code"": ""2089"", ""name"": ""Jonah Hughes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": 193651036099166, ""Total_Price"": 235}]","Workafella, Chennai"
20-12-2024,Jonah Hughes,2089,Data Scientist,o9,Jonah.Hughes@xyz.com,0,0,235.0,"[{""employee_code"": ""2089"", ""name"": ""Jonah Hughes""}]","[{""Bill_Date"": ""20/12/2024"", ""Bill_No"": 193651036099166, ""Total_Price"": 235}]","Workafella, Chennai"
20-12-2024 00:00,Felicity Taylor,2078,Associate ,GPC,Felicity.Taylor@xyz.com,1,400,385.0,"[{""employee_code"": ""2078"", ""name"": ""Felicity Taylor""}]","[{""Bill_Date"": ""12/20/2024"", ""Bill_No"": ""193650339081468"", ""Total_Price"": 385}]","Workafella, Chennai"
20-12-2024 00:00,Felicity Taylor,2078,Associate ,GPC,Felicity.Taylor@xyz.com,1,400,385.0,"[{""employee_code"": ""2078"", ""name"": ""Felicity Taylor""}]","[{""Bill_Date"": ""12/20/2024"", ""Bill_No"": ""193650339081468"", ""Total_Price"": 385}]","Workafella, Chennai"
12-08-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,9,3600,3709.0,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1962"", ""name"": ""Eden Chang""}, {""employee_code"": ""2001"", ""name"": ""David Baker""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}]","[{""Bill_Date"": ""2024-06-12 00:00:00"", ""Bill_No"": 4356, ""Total_Price"": 3709}]","Bhive, Bangalore"
23-12-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,26,10400,12926.0,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2018"", ""name"": ""Autumn Walker""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""2060"", ""name"": ""Liam Reed""}, {""employee_code"": ""2015"", ""name"": ""Finn Barnes""}, {""employee_code"": ""2066"", ""name"": ""Nash Rivera""}, {""employee_code"": ""2057"", ""name"": ""Amos Cameron""}, {""employee_code"": ""2006"", ""name"": ""Carson Nelson""}, {""employee_code"": ""2036"", ""name"": ""Gavin Davis""}, {""employee_code"": ""1781"", ""name"": ""Tyler Perez""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": ""Bill-95084"", ""Total_Price"": 12926}]","Bhive, Bangalore"
23-12-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,26,10400,12926.0,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2018"", ""name"": ""Autumn Walker""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""2060"", ""name"": ""Liam Reed""}, {""employee_code"": ""2015"", ""name"": ""Finn Barnes""}, {""employee_code"": ""2066"", ""name"": ""Nash Rivera""}, {""employee_code"": ""2057"", ""name"": ""Amos Cameron""}, {""employee_code"": ""2006"", ""name"": ""Carson Nelson""}, {""employee_code"": ""2036"", ""name"": ""Gavin Davis""}, {""employee_code"": ""1781"", ""name"": ""Tyler Perez""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": ""Bill-95084"", ""Total_Price"": 12926}]","Bhive, Bangalore"
23-12-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,26,10400,12926.0,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2018"", ""name"": ""Autumn Walker""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""2060"", ""name"": ""Liam Reed""}, {""employee_code"": ""2015"", ""name"": ""Finn Barnes""}, {""employee_code"": ""2066"", ""name"": ""Nash Rivera""}, {""employee_code"": ""2057"", ""name"": ""Amos Cameron""}, {""employee_code"": ""2006"", ""name"": ""Carson Nelson""}, {""employee_code"": ""2036"", ""name"": ""Gavin Davis""}, {""employee_code"": ""1781"", ""name"": ""Tyler Perez""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": ""Bill-95084"", ""Total_Price"": 12926}]","Bhive, Bangalore"
23-12-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,26,10400,12926.0,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2018"", ""name"": ""Autumn Walker""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""2060"", ""name"": ""Liam Reed""}, {""employee_code"": ""2015"", ""name"": ""Finn Barnes""}, {""employee_code"": ""2066"", ""name"": ""Nash Rivera""}, {""employee_code"": ""2057"", ""name"": ""Amos Cameron""}, {""employee_code"": ""2006"", ""name"": ""Carson Nelson""}, {""employee_code"": ""2036"", ""name"": ""Gavin Davis""}, {""employee_code"": ""1781"", ""name"": ""Tyler Perez""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": ""Bill-95084"", ""Total_Price"": 12926}]","Bhive, Bangalore"
45689,Alexander Cole,2080,Associate,,Alexander.Cole@xyz.com,1,400,477.0,"[{""employee_code"": ""2080"", ""name"": ""Alexander Cole""}]","[{""Bill_Date"": ""20/12/24"", ""Bill_No"": ""19365034296340"", ""Total_Price"": 477}]","Workafella, Chennai"
20-12-2024 00:00,Mila Palmer,1996,Talent Partner,-,Mila.Palmer@xyz.com,3,1200,1203.97,"[{""employee_code"": ""1996"", ""name"": ""Mila Palmer""}, {""employee_code"": ""2054"", ""name"": ""Layla Henderson""}, {""employee_code"": ""2014"", ""name"": ""Henry Elliott""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": 6442315191, ""Total_Price"": 1203.97}]","Workafella, Chennai"
20-12-2024 00:00,Mila Palmer,1996,Talent Partner,-,Mila.Palmer@xyz.com,3,1200,1203.97,"[{""employee_code"": ""1996"", ""name"": ""Mila Palmer""}, {""employee_code"": ""2054"", ""name"": ""Layla Henderson""}, {""employee_code"": ""2014"", ""name"": ""Henry Elliott""}]","[{""Bill_Date"": ""2024-12-20 00:00:00"", ""Bill_No"": 6442315191, ""Total_Price"": 1203.97}]","Workafella, Chennai"
28-12-2024 00:00,Vivian Johnson,2029,Senior Data Engineer,o9,Vivian.Johnson@xyz.com,7,2800,3638.0,"[{""employee_code"": ""2029"", ""name"": ""Vivian Johnson""}, {""employee_code"": ""2077"", ""name"": ""Felicity Craig""}, {""employee_code"": ""2060"", ""name"": ""Liam Reed""}, {""employee_code"": ""2034"", ""name"": ""Chloe Russell""}, {""employee_code"": ""2084"", ""name"": ""Aidan Bennett""}, {""employee_code"": ""2038"", ""name"": ""Mila Jackson""}, {""employee_code"": ""2037"", ""name"": ""Mack Lopez""}]","[{""Bill_Date"": ""2024-12-27 00:00:00"", ""Bill_No"": ""20241227_165916"", ""Total_Price"": 3638}]",Chennai
